,conversation_id,created_at,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,timezone,tweet,user_id,username,compound
127,1039256608923176960,2018-09-10 20:57:38,2018-09-10 00:00:00,"['#whisper', '#whispers', '#whisperapp', '#gettheapp', '#linkinbio', '#donwloadnow', '#apps', '#anonymousapp', '#confessions', '#sayitonwhisper', '#bf', '#bae', '#boyfriend', '#lonely', '#amazing', '#hardtruth', '#anonymous', '#mondaymood', '#instagood', '#instadaily']",1039256608923176960,0,Whisper App,0,0,16:57:38,EDT,Just don’t know how to deal 😞 . . . . #whisper #whispers #whisperapp #gettheapp #linkinbio #donwloadnow #apps #anonymousapp #confessions #sayitonwhisper #bf #bae #boyfriend #lonely #amazing #hardtruth #anonymous #mondaymood #instagood #instadaily  https://ift.tt/2x0cPlc  pic.twitter.com/kKUMXGg4Nn,485963081,whisper,0.0
128,1038358783712350208,2018-09-08 09:30:00,2018-09-08 00:00:00,"['#lilyallen', '#female', '#escorts', '#lonely', '#relationships']",1038358783712350209,1,MTV Lebanon News,0,1,05:30:00,EDT,#LilyAllen Says She Slept With #Female #Escorts on Tour: 'I Was #Lonely'  http://bit.ly/2MYe4LW  #relationships pic.twitter.com/wVSWRczMwN,397199380,mtvlebanonnews,0.0
129,1038351762430853120,2018-09-08 09:02:06,2018-09-08 00:00:00,"['#lilyallen', '#female', '#escorts', '#lonely', '#relationships']",1038351762430853121,0,MTV English News,0,0,05:02:06,EDT,#LilyAllen Says She Slept With #Female #Escorts on Tour: 'I Was #Lonely'  http://bit.ly/2MYe4LW  #relationships pic.twitter.com/uIuUmZMO4I,1089342374,mtvenglishnews,0.0
130,1037285233060659200,2018-09-05 10:24:06,2018-09-05 00:00:00,"['#internationaldayofcharity', '#communitybusiness', '#isolated', '#lonely']",1037285233060659200,0,Plunkett Foundation,0,1,06:24:06,EDT,🥰 Happy #InternationalDayOfCharity to our Followers! We work with #CommunityBusiness across UK supporting from early-stage to establishing - hear from @HubySuttonShop @Cletwr @IlmingtonShop @hampsteadncs how they are supporting people feeling #Isolated #Lonely  pic.twitter.com/9usJHOKL3I,52419300,plunkettfoundat,0.8832
131,1036942003592998912,2018-09-04 11:40:13,2018-09-04 00:00:00,"['#summerholidays', '#backtoschool2018', '#uni', '#empty', '#lonely', '#emptynesters']",1036942003592998913,5,The Silver Line,1,3,07:40:13,EDT,"As the #summerholidays ebb, and the kids go #BackToSchool2018 or #uni the house can feel #empty +quiet...and painfully #lonely. But it can be difficult to talk about...If you or someone you know are #EmptyNesters and want a chat in confidence, call us on 08004708090",625303780,thesilverlineuk,-0.3182
132,1036656603024506880,2018-09-03 16:46:08,2018-09-03 00:00:00,"['#iphone', '#bw', '#bnw', '#bw_lover', '#monochrome', '#blackandwhitephotography', '#pic', '#bnw_society', '#bw_photooftheday', '#bw_society', '#picture', '#monoart', '#noir', '#insta_bw', '#instablackandwhite', '#monochromatic', '#photos', '#travelling', '#traveler', '#lonely']",1036656603024506880,1,Raúl Álvarez G.,0,0,12:46:08,EDT,What if I could? • • • • • #iphone #bw #bnw #bw_lover #monochrome #blackandwhitephotography #pic #bnw_society #bw_photooftheday #bw_society #picture #monoart #noir #insta_bw #instablackandwhite #monochromatic #photos #travelling #traveler #lonely…  http://bit.ly/2PwFt46  pic.twitter.com/tmuuJNgZYb,8518102,lohar,0.0
133,1034410813262626816,2018-08-28 12:02:11,2018-08-28 00:00:00,"['#challenge', '#lonely', '#isolated', '#confidence', '#loneliness']",1034410815091339264,1,The Silver Line,2,0,08:02:11,EDT,"...and it's more of a #challenge to 'have fun' when you feel #lonely & #isolated. Our helpline signposts callers to local organisations and activities that offer opps for meeting people-but we recognise that having the #confidence to go is a precursor, which #loneliness can sap",625303780,thesilverlineuk,0.5106
134,1032945603079274496,2018-08-24 10:59:57,2018-08-24 00:00:00,"['#volunteers', '#olderpeople', '#lonely', '#amazing']",1032945603079274497,4,The Silver Line,1,2,06:59:57,EDT,We're so grateful to have such wonderful #volunteers! There are over 4000 of you out there transforming lives the lives of #olderpeople who feel #lonely every day ...keep up the #amazing work! If you/you know of anyone who may benefit from a call please ring 0800 4 70 80 90 https://twitter.com/wendles001/status/1032919983855202305 …,625303780,thesilverlineuk,0.9166
135,1032176458825953280,2018-08-22 08:03:39,2018-08-22 00:00:00,"['#olderpeople', '#lonely']",1032176458825953280,4,The Silver Line,0,2,04:03:39,EDT,"Listening to the phone in re online fraud and banking scams: #Olderpeople are often targeted as they are perceived as less digitally savvy...and as we often hear, will speak to strangers if they are #lonely @rachelburden @bbc5live https://twitter.com/TheSilverLineUK/status/1031930227616833536 …",625303780,thesilverlineuk,-0.8225
136,1031942785350488064,2018-08-21 16:35:07,2018-08-21 00:00:00,"['#lonely', '#loneliness', '#psychology']",1031942785350488064,3,Stylist Magazine,0,2,12:35:07,EDT,These are the 4 types of loneliness identified by psychologists  https://buff.ly/2MqCJIH  #lonely #loneliness #psychology pic.twitter.com/IhaWqTRyUs,54203238,stylistmagazine,-0.4215
137,1031891732978454528,2018-08-21 13:12:15,2018-08-21 00:00:00,"['#lonely', '#akon']",1031891732978454529,1,Darrell Romuld,0,2,09:12:15,EDT,"Oh no, @AnitaSharma is done business hits for the day... now i'm #lonely #akon https://www.youtube.com/watch?v=6EEW-9NDM5k …",25927227,ctvdarrell,-0.296
138,1031080827646439424,2018-08-19 07:30:00,2018-08-19 00:00:00,"['#lonely', '#awareness']",1031080827646439425,8,Speaking Tree,1,1,03:30:00,EDT,"Sometimes in a crowd, we feel tired, cold, and #lonely #Awareness @thichnhathanh  https://bit.ly/2My9DXa  pic.twitter.com/7c3UJytvtb",227268102,speakingtree,-0.4404
139,1030964380475613184,2018-08-18 23:47:17,2018-08-18 00:00:00,['#lonely'],1030964380475613184,1,John Bear,0,0,19:47:17,EDT,That feeling when you’re girlfriend is at a bachelorette party and you find out via Facebook that your oldest friend got married and didn’t bother to tell you. #lonely  pic.twitter.com/eezo1YwJ5F,173615923,johnbearwithme,0.6124
140,1030288118061125632,2018-08-17 03:00:03,2018-08-16 00:00:00,"['#sleepdeprived', '#lonely', '#depressed', '#naturecommunications']",1030288118061125632,0,105.5 WDUV,0,0,23:00:03,EDT,Lack of sleep can make you feel more than tired.  #sleepdeprived #lonely #depressed #NatureCommunications  https://www.wduv.com/news/national/study-sleep-deprivation-can-make-you-feel-lonely-socially-distant/n3agw0QAXsUQn5v39kCD5J/ … pic.twitter.com/zfDMTAXAJF,608235166,1055wduv,-0.6682
141,1029912927258783744,2018-08-16 02:09:11,2018-08-15 00:00:00,"['#lovely', '#lonely', '#nowplaying']",1029912927258783745,1,mix1073DC,1,0,22:09:11,EDT,"I mean they're called @lovelytheband, it's IN THE NAME! #lovely #Lonely #nowplaying",50426041,mix1073dc,0.0
142,1029809429154344960,2018-08-15 19:17:55,2018-08-15 00:00:00,"['#homealone', '#leftbehind', '#lonely', '#athletes', '#gbr', '#zadonk', '#team']",1029809429154344960,3,Gaz Choudhry,0,0,15:17:55,EDT,"Where’s our team gone? The boys have been left behind feel like #homeAlone part2 here. #leftbehind #lonely #athletes #gbr #zadonk rollstuhlbasketball_wm2018 @abdijama10 #team @ Hamburg,…  https://www.instagram.com/p/Bmgs3rXhjsv/?utm_source=ig_twitter_share&igshid=tv939177a7mq …",331125841,gazgb4,0.4329
143,1028982744024535040,2018-08-13 12:32:58,2018-08-13 00:00:00,"['#olderpeople', '#lonely', '#services']",1028982744024535041,0,The Silver Line,1,1,08:32:58,EDT,"A great idea - and our helpline will signpost callers from the area to these groups. However for some #olderpeople it is difficult to get out and about, and they feel trapped....and #lonely. For them #services like @TheSilverLineUK are means of connecting to 'the outside world'",625303780,thesilverlineuk,0.6249
144,1028336870814404608,2018-08-11 17:46:30,2018-08-11 00:00:00,"['#rome', '#filming', '#dinner', '#beer', '#pint', '#italy', '#lonely']",1028336870814404608,53,Will Mellor,8,1,13:46:30,EDT,Billy no mates! #rome #filming #dinner #beer #pint #italy🇮🇹 #lonely  https://www.instagram.com/p/BmWPJMrH054/?utm_source=ig_twitter_share&igshid=y8ydwsvrp8t0 …,517741821,mellor76,-0.3595
145,1027477839577276416,2018-08-09 08:53:01,2018-08-09 00:00:00,['#lonely'],1027477839577276417,0,Totaljobs,0,0,04:53:01,EDT,"If you're concerned about someone who is #lonely at work, here's how you can help:  http://bit.ly/2vo8aYN ",34282316,totaljobsuk,0.4019
146,1027182137500426240,2018-08-08 13:18:00,2018-08-08 00:00:00,['#lonely'],1027182137500426241,0,Totaljobs,0,0,09:18:00,EDT,"If you feel #lonely at work, it can help to speak up. Here's why:  http://bit.ly/2vo8aYN ",34282316,totaljobsuk,0.4019
147,1026543907725664256,2018-08-06 19:01:54,2018-08-06 00:00:00,"['#starwars', '#lonely', '#scifinerd']",1026543907725664259,22,Helen Hong,4,0,15:01:54,EDT,The high percentage of my friends who have no interest in watching #StarWars at @HollywoodBowl this week is making me rethink my life choices. #lonely #scifinerd,47156858,funnyhelenhong,0.5994
148,1026248509601792000,2018-08-05 23:28:06,2018-08-05 00:00:00,"['#lonely', '#missingmahbitch']",1026248509601792000,85,Big Jay Oakerson,18,5,19:28:06,EDT,Ok! Last night in NYC as a swingin’ bachelor b4 @christinemevans comes home from her trip!! What do I do?! #lonely #missingmahbitch pic.twitter.com/2gLyRekmW7,60651983,bigjayoakerson,0.5216
149,1025872842993422336,2018-08-04 22:35:20,2018-08-04 00:00:00,"['#heatwave', '#garden', '#seaside', '#bbq', '#picnic', '#lonely', '#olderpeople', '#family', '#friends', '#neighbours']",1025872842993422336,16,The Silver Line,0,12,18:35:20,EDT,"The #heatwave is back! You may be enjoying the #garden or #SeaSide, or a #BBQ or #picnic in the park; but spare a thought for the 1000s of #lonely #olderpeople feeling trapped indoors. Please check in on older #family & #friends or #Neighbours-+ give them our 24/7no.: 08004708090",625303780,thesilverlineuk,0.1511
150,1025150004917403648,2018-08-02 22:43:02,2018-08-02 00:00:00,"['#lonely', '#olderpeople', '#volunteer']",1025150004917403655,10,The Silver Line,0,0,18:43:02,EDT,And thanks to players of @PostcodeLottery for enabling us to support the >10.5K #lonely #olderpeople that call our helpline every week -alongside the >3000 outbound calls made by our army of #volunteer @TheSilverLineUK Friends. We couldn't do it without you! https://twitter.com/CharityHaze/status/1025072256689602560 …,625303780,thesilverlineuk,0.8398
151,1024257395311165440,2018-07-31 11:36:07,2018-07-31 00:00:00,"['#asset', '#community', '#volunteers', '#others', '#lonely', '#loneliness', '#friendship', '#olderpeople']",1024257395311165440,2,The Silver Line,1,1,07:36:07,EDT,So moved by Mary Hubbert's story-what an #asset to her #community. Our #volunteers often say helping #others who feel #lonely also helps them with their #loneliness; indeed on many #friendship calls with #olderpeople it can be difficult to tell apart who is supporting who! https://twitter.com/TheSilverLineUK/status/1024256947477000193 …,625303780,thesilverlineuk,0.6696
152,1023475886622998528,2018-07-29 07:50:41,2018-07-29 00:00:00,"['#fundraisers', '#surrey', '#lonely', '#olderpeople']",1023475886622998528,2,The Silver Line,0,1,03:50:41,EDT,A shout out to all @TheSilverLineUK #fundraisers taking part in @RideLondon #Surrey 100 today! During your time on the road our helpline will take >1 call a min from #lonely #OlderPeople who may have not have spoken to anyone for days. TY for helping us be there for them!,625303780,thesilverlineuk,0.7284
153,1023204720448626688,2018-07-28 13:53:10,2018-07-28 00:00:00,"['#society', '#lonely', '#socialmedia']",1023204720448626689,2,The Silver Line,0,1,09:53:10,EDT,In case you missed it:  https://www.bbc.co.uk/programmes/b0bbpdks … at c2:07 in...plus broader discussion around why we as a #society are becoming more '#lonely' (what is a 'friend' on #socialmedia??) @StephenNolan @MRJKilcoyne @ASI) https://twitter.com/TheSilverLineUK/status/1022978351621910533 …,625303780,thesilverlineuk,-0.3736
154,1022506093484879872,2018-07-26 15:37:04,2018-07-26 00:00:00,"['#benefits', '#freelancing', '#freedom', '#independence', '#flexibility', '#workfromhome', '#lonely', '#remotework']",1022506093484879872,0,Catalant,0,0,11:37:04,EDT,"Even with all the #benefits of #freelancing (#freedom, #independence, #flexibility), #WorkFromHome can sometimes get #lonely if you aren't doing it right. Get the tips to build your community:  https://okt.to/zFQqDH  #RemoteWork pic.twitter.com/znSR2Rfm2m",1173320185,gocatalant,0.0
155,1021785850097672192,2018-07-24 15:55:05,2018-07-24 00:00:00,"['#benefits', '#freelancing', '#freedom', '#independence', '#flexibility', '#workfromhome', '#lonely', '#remotework']",1021785850097672194,0,Catalant,0,1,11:55:05,EDT,"Even with all the #benefits of #freelancing (#freedom, #independence, #flexibility), #WorkFromHome can sometimes get #lonely if you aren't doing it right. Get the tips to build your community:  https://okt.to/lpEnSg  #RemoteWork pic.twitter.com/FjuAamAOFP",1173320185,gocatalant,0.0
156,1021117695452958720,2018-07-22 19:40:04,2018-07-22 00:00:00,['#lonely'],1021117695452958721,0,CITY 105.1FM,0,1,15:40:04,EDT,Right now playing @busysignal_turf tune call #Lonely  on @italsounds9jah with @covenantreggae,185776960,city1051,0.2023
157,1020830711052464128,2018-07-22 00:39:42,2018-07-21 00:00:00,['#lonely'],1020830711052464128,8,The Silver Line,0,10,20:39:42,EDT,Please remember that @TheSilverLineUK national free and confidential helpline is open around the clock if you feel #lonely and want a chat: 0800 4 70 80 90. Tackle loneliness! Elderly woman orders cabs &#8216;so she has someone to speak to&#8217;:  http://camdennewjournal.com/article/tackle-loneliness-elderly-woman-orders-cabs-so-she-has-someone-to-speak-to …,625303780,thesilverlineuk,0.5255
158,1020343828367020032,2018-07-20 16:25:00,2018-07-20 00:00:00,"['#alone', '#lonely']",1020343828367020032,9,D® Phil,1,2,12:25:00,EDT,Don't you ?   #ALONE V.S.   #LONELY  pic.twitter.com/15zOEQJtLp,49259564,philabouzeid,0.0
159,1020292082714505216,2018-07-20 12:59:23,2018-07-20 00:00:00,['#lonely'],1020292082714505217,15,Age UK,2,12,08:59:23,EDT,We’ve worked with @socialcarehub to highlight the learning from @TTSLeeds project into how we can support #lonely older men. Our summary also includes information from our project with @pwillis5 on how we can engage older men. Read about our work here:  http://bit.ly/2L2GZsV  pic.twitter.com/okFQq7g34L,57333022,age_uk,0.7579
160,1019978494699343872,2018-07-19 16:13:18,2018-07-19 00:00:00,"['#thousands', '#lonely', '#olderpeople', '#support', '#volunteer', '#delivery', '#services', '#demand']",1019978494699343876,1,The Silver Line,0,0,12:13:18,EDT,Please do! And TY@AnneCatsncake for everything you do-helping us to support tens of #thousands of #lonely #olderpeople who turn to us for #support every week. Our #volunteer army is crucial to the #delivery of our #services-#demand for which is growing exponentially every month https://twitter.com/AnneCatsncake/status/1019902847855611904 …,625303780,thesilverlineuk,0.7177
161,1019961957976346624,2018-07-19 15:07:35,2018-07-19 00:00:00,"['#cancer', '#lonely']",1019961957976346625,6,Macmillan's Cancer Information,0,5,11:07:35,EDT,'Talk to your friends. Talk to fellow sufferers. Talk to survivors. Talk to organisations like Macmillan.' - Iain💚  It is common for anyone affected by #cancer to feel #lonely or isolated. Take a look at our information about the best ways to cope🧐👉 https://www.macmillan.org.uk/information-and-support/coping/your-emotions/dealing-with-your-emotions/cancer-and-your-feelings.html#8528 … pic.twitter.com/AA52KKxawe,492267652,mac_cancerinfo,0.5423
162,1017456552805126144,2018-07-12 17:12:00,2018-07-12 00:00:00,"['#lonely', '#olderpeople', '#human', '#shopping', '#emergencyservices']",1017456552805126144,0,The Silver Line,0,0,13:12:00,EDT,"Thanks for alerting us to the service! However, we know from our callers the lengths that #lonely #olderpeople sometimes go to for #human connection e.g. #shopping several times a day, calling #EmergencyServices for a visit etc; https://twitter.com/JoeDickinsonJP/status/1017435547583811585 …",625303780,thesilverlineuk,0.4926
163,1016645469810851840,2018-07-10 11:29:03,2018-07-10 00:00:00,"['#lonely', '#dating', '#datenight', '#relationships', '#datinglife', '#datingtips', '#dateday', '#fartjokes']",1016645469810851840,2,Online Alarm Clock,0,0,07:29:03,EDT,Why So Lonely Time  ⏱ 😱 😱  https://timer.onlineclock.net/timers/30seconds/ … #Lonely #Dating #DateNight #Relationships #DatingLife #DatingTips #DateDay #FartJokes pic.twitter.com/G9eRqnHEpD,15583616,onlineclock,-0.4201
164,1016270002675208192,2018-07-09 10:37:04,2018-07-09 00:00:00,"['#lonely', '#olderpeople', '#charity', '#win']",1016270002675208193,1,The Silver Line,0,0,06:37:04,EDT,@The_Gazette It's thanks to @PostcodeLottery players like Terence and Nicola that our Blackpool-based 24/7 helpline is able to meet the ever-growing number of calls from #lonely #olderpeople: July 2nd was our busiest day ever since launch with 1875 calls in 24 hrs. #charity #win https://twitter.com/PostcodeLottery/status/1016266906616123392 …,625303780,thesilverlineuk,0.6908
165,1015192388019597312,2018-07-06 11:15:01,2018-07-06 00:00:00,"['#lonely', '#talkaboutdeath']",1015192388019597313,0,Independent Age,0,0,07:15:01,EDT,Can you be too #lonely to #TalkAboutDeath?  Our guide could help. Visit  http://www.independentage.org/information/advice-guides-factsheets-leaflets/if-youre-feeling-lonely … pic.twitter.com/NqJKgsjGMT,61155321,independentage,0.4019
166,1014724293408649216,2018-07-05 04:14:58,2018-07-05 00:00:00,"['#oitnb', '#macys4thofjuly', '#nyc', '#lonely']",1014724293408649217,3,Jolene Purdy,1,0,00:14:58,EDT,I remember when I was working on #OITNB s4 I got to watch #Macys4thOfJuly live in #nyc so much fun! This year is the opposite experience... #lonely,46761785,jojopurdy,0.5954
167,1014568525967642624,2018-07-04 17:56:01,2018-07-04 00:00:00,"['#loneliness', '#retirement', '#lonely', '#eldercare']",1014568525967642625,0,CalCPA,0,0,13:56:01,EDT,Four ways to prevent #loneliness from wrecking your #retirement  https://reut.rs/2KCng6E  #lonely #eldercare,17324513,cal_cpa,0.0258
168,1014518317816528896,2018-07-04 14:36:30,2018-07-04 00:00:00,"['#4thofjuly', '#allbymyself', '#lonely', '#whoneedspinks', '#letsketchupnextyear', '#fireworks']",1014518317816528896,6,Pink's Hot Dogs,1,0,10:36:30,EDT,"Cuz ya'll had us in May, it's our 1st #4thOfJuly not serving you in a few years, @AmericanAir.  What do you suggest we do today? #AllByMyself #Lonely #WhoNeedsPinks? #LetsKetchupNextYear! #fireworks pic.twitter.com/8fVWuHSUGI – at Pink's Hot Dogs",61109235,pinkshotdogs,0.0
169,1014478770198024192,2018-07-04 11:59:21,2018-07-04 00:00:00,"['#newyork', '#newyorkcity', '#nyc', '#iphoneonly', '#hipstamatic', '#iphoneography', '#subway', '#lonely', '#alone', '#blackandwhite', '#july4th']",1014478770198024193,0,Ted Anthony,0,0,07:59:21,EDT,"A Lonely Man, New York, NY #newyork #newyorkcity #nyc #iphoneonly #hipstamatic #iphoneography #subway #lonely #alone #blackandwhite #july4th @ Chambers Street Station  https://www.instagram.com/p/BkzxYtInPsr/?utm_source=ig_twitter_share&igshid=1v7re852zsd19 …",15854776,anthonyted,-0.3612
170,1014091115316895744,2018-07-03 10:18:57,2018-07-03 00:00:00,"['#lonely', '#olderpeople']",1014091115316895746,3,The Silver Line,0,8,06:18:57,EDT,Rising mercury=rising call volumes to our 24/7 helpline: yesterday was our busiest day ever with 1875 #lonely #olderpeople phoning in 24hrs. Please look out for friends and neighbours who may feel trapped in their house due to the heat - and give them our number: 0800 4 70 80 90,625303780,thesilverlineuk,0.3182
171,1013391768912449536,2018-07-01 12:00:00,2018-07-01 00:00:00,"['#millennials', '#loneliest', '#generation', '#mentalhealth', '#lonely']",1013391768912449537,2,MTV Lebanon News,0,0,08:00:00,EDT,Post-#Millennials Are the #Loneliest #Generation  http://bit.ly/2IIlV9h  #mentalhealth #lonely  pic.twitter.com/Ak92KzuFYQ,397199380,mtvlebanonnews,0.0
172,1013379911048982528,2018-07-01 11:12:53,2018-07-01 00:00:00,"['#millennials', '#loneliest', '#generation', '#mentalhealth', '#lonely']",1013379911048982528,0,MTV English News,0,0,07:12:53,EDT,Post-#Millennials Are the #Loneliest #Generation  http://bit.ly/2IIlV9h  #mentalhealth #lonely  pic.twitter.com/nhz51LrbzT,1089342374,mtvenglishnews,0.0
173,1013105926398619648,2018-06-30 17:04:10,2018-06-30 00:00:00,"['#myronwilliams', '#fact', '#music', '#production', '#process', '#lonely']",1013105926398619653,1,Dr. Myron L. Williams,0,0,13:04:10,EDT,"#myronwilliams #fact “Sometimes when I’m in months of heavy #music #production , during the #process , it can be rather #lonely . It’s not even about the presence of anyone being in the…  https://www.instagram.com/p/BkqBE8BHSsj/?utm_source=ig_twitter_share&igshid=11fvxeq8gletc …  https://www.facebook.com/1317246730/posts/10212417517855820/ …",242913516,myronlwilliams,0.0
174,1013105905078943744,2018-06-30 17:04:05,2018-06-30 00:00:00,"['#myronwilliams', '#fact', '#music', '#production', '#process', '#lonely']",1013105905078943745,1,Dr. Myron L. Williams,0,0,13:04:05,EDT,"#myronwilliams #fact “Sometimes when I’m in months of heavy #music #production , during the #process , it can be rather #lonely . It’s not even about the presence of anyone being in the…  https://www.instagram.com/p/BkqBE8BHSsj/?utm_source=ig_twitter_share&igshid=11fvxeq8gletc …",242913516,myronlwilliams,0.0
175,1012335147650297856,2018-06-28 14:01:22,2018-06-28 00:00:00,"['#anxious', '#depressed', '#lonely', '#sicknotweak']",1012335147650297856,47,SickNotWeak,1,16,10:01:22,EDT,#Anxious? #Depressed? #Lonely? You're not alone. #SickNotWeak is here for you.,4832892941,sicknotweak,0.3138
176,1011275650068549632,2018-06-25 15:51:18,2018-06-25 00:00:00,"['#mondaymotivaton', '#lonely']",1011275650068549632,7,Kulpreet Yadav,0,3,11:51:18,EDT,"""You can never be lonely if you train to treat your brain as your friend."" #MondayMotivaton #lonely",158323343,kulpreetyadav,0.5873
177,1010939892896075776,2018-06-24 17:37:07,2018-06-24 00:00:00,"['#connection', '#mentalhealth', '#loneliess', '#depression', '#withdrawn', '#lonely', '#loneliness', '#solution', '#loneliness']",1010939892896075776,8,The Silver Line,1,5,13:37:07,EDT,There's an obvs #connection betw #mentalhealth+#loneliess: e.g. #depression can make a person #withdrawn and so #lonely; #loneliness can lead to low mood...but the #solution doesn't necessarily lie in 'medicalising' #loneliness  http://newsnow.co.uk/share?u= https%3A//www.bustle.com/p/is-loneliness-a-mental-health-issue-changing-its-status-could-massively-help-british-millennials- …,625303780,thesilverlineuk,-0.2732
178,1010545133891260416,2018-06-23 15:28:29,2018-06-23 00:00:00,"['#eng', '#pan', '#lonely']",1010545133891260416,8,Nextdoor UK,0,1,11:28:29,EDT,"One more day till #ENG vs #PAN - it’s not too late to get your friends, family & neighbours together. Your invite could mean the world to someone feeling #lonely. Why not send your neighbourhood a message today?  https://blog.nextdoor.co.uk/2018/06/15/use-world-cup-fever-to-bring-your-community-together/ … pic.twitter.com/J7VIMWhqfG",775638650939990016,nextdoor_uk,0.6369
179,1010190037298896896,2018-06-22 15:57:27,2018-06-22 00:00:00,"['#needy', '#lonely']",1010190037298896896,11,Darren Altman,3,0,11:57:27,EDT,"OMG!!! 🤪 I've tipped 4000 followers. Thanks to all my new TwitFriends, I couldn't have done it without you. I'd to thank my Mum, my agent, God and Allah of course and Tony Danza, for his continued love and support. 😜🙄🥰 #needy #lonely",126509901,darrenaltman,0.9357
180,1009836761650991104,2018-06-21 16:33:40,2018-06-21 00:00:00,"['#needy', '#lonely']",1009836761650991104,8,Darren Altman,3,6,12:33:40,EDT,"Afternoon you. I'm so close to 4000 followers I can taste it!! Let's see if we can do our best to get me up to that magic number. Please share, RT, like etc!! Come on guys we can DO THIS!! 🤣 #needy #lonely 😪😜😀🥰👊",126509901,darrenaltman,0.913
181,1009707413191131136,2018-06-21 07:59:41,2018-06-21 00:00:00,"['#needy', '#desperate', '#lonely']",1009707413191131136,2,Darren Altman,0,1,03:59:41,EDT,"Morning to the new followers. Stand by for more LOLz than you can handle!! We're so close to 4000 now, I can smell it. We can do this! RT, share, like etc. Let's make it happen!! #needy #desperate #lonely 😜🤣🙄😪",126509901,darrenaltman,0.8708
182,1009268971693109248,2018-06-20 02:57:28,2018-06-19 00:00:00,"['#awake', '#lonely', '#chat', '#friendly', '#help', '#free', '#confidential']",1009268971693109248,3,The Silver Line,0,8,22:57:28,EDT,"If you are lying #Awake and feeling #lonely...and think a #chat with someone #friendly who cares would #help, remember we are open 24/7 and here/hear for you. Calls are #free and #confidential 0800 4 70 80 90",625303780,thesilverlineuk,0.0258
183,1009249064850882560,2018-06-20 01:38:22,2018-06-19 00:00:00,"['#kowtow', '#lonely', '#juliettehogan']",1009249064850882561,2879,Rose McIver,79,148,21:38:22,EDT,Got to wear a couple of my fav kiwi designers for press today! Lucky girl 😍 🇳🇿👗💕 #kowtow #lonely #juliettehogan pic.twitter.com/f9RgBKbcWS,2155365456,imrosemciver,0.7263
184,1009096762986909696,2018-06-19 15:33:11,2018-06-19 00:00:00,"['#magic', '#glamourous', '#lonely']",1009096762986909696,24,Dean Molberg,7,0,11:33:11,EDT,All set to record the @Sportsnet960 Mock Draft with Sam Cosentino and @fan960lou #magic #glamourous #lonely  pic.twitter.com/1dWplsjdti,31167808,960boomer,-0.4215
185,1008870976136806400,2018-06-19 00:35:59,2018-06-18 00:00:00,"['#millennials', '#lonely', '#healthyway']",1008870976136806400,2,Cindy Lamothe,0,2,20:35:59,EDT,"For @healthywaycom, I spoke with psychologists about why #Millennials are #lonely and why we should be creating meaning vs a persona.   https://www.healthyway.com/content/loneliness-in-the-modern-age-when-social-media-ruins-our-social-lives/ … #HealthyWay",1601677315,crlamothe,0.296
186,1008858082535989248,2018-06-18 23:44:45,2018-06-18 00:00:00,"['#lonely', '#pariah']",1008858082535989248,4,Ms.TymberleeChanel,0,0,19:44:45,EDT,She’s never been allowed near a human baby/child. And no human man will get close enough to her to make one of her own.  She thinks they’re actors because she’s literally only ever seen them on tv.  #lonely #pariah https://twitter.com/nowthisnews/status/1008833735951900673 …,453375276,tymberleehill,-0.296
187,1008794734079479808,2018-06-18 19:33:01,2018-06-18 00:00:00,"['#loneliness', '#lonely']",1008794734079479808,5,FRC,1,2,15:33:01,EDT,Nearly half of Americans report sometimes or always feeling alone (46 percent) or left out (47 percent). @Cigna #loneliness #lonely  http://bit.ly/2M3zhiH  pic.twitter.com/DElCGkOFco,18163042,frcdc,-0.128
188,1008396193955762176,2018-06-17 17:09:22,2018-06-17 00:00:00,"['#fathersday', '#alone', '#helpline', '#oldermen', '#lonely']",1008396193955762177,2,The Silver Line,0,0,13:09:22,EDT,Hoping you've all been/ are enjoying a wonderful #FathersDay ....but please spare a thought for those dads spending it #alone: our 24/7 #helpline is receiving a call on average every couple of minutes from #oldermen who are #lonely,625303780,thesilverlineuk,0.9042
189,1008287534860898304,2018-06-17 09:57:36,2018-06-17 00:00:00,"['#whisper', '#whisperapp', '#sayitonwhisper', '#confessions', '#puppylove', '#love', '#lonely', '#alone', '#foreveralone', '#latenightthoughts', '#thankful']",1008287534860898304,7,Whisper App,0,1,05:57:36,EDT,Puppy love 🐶 . . . . . . . #whisper #whisperapp #sayitonwhisper #confessions #puppylove #love #lonely #alone #foreveralone #latenightthoughts #thankful  https://ift.tt/2yl6q7k  pic.twitter.com/hxO6eKeNfx,485963081,whisper,0.6369
190,1007583352713510912,2018-06-15 11:19:25,2018-06-15 00:00:00,"['#men', '#lonely', '#primary', '#reason', '#information', '#advice']",1007583352713510917,2,The Silver Line,1,2,07:19:25,EDT,"We also know #men are more reticent to admit they are #lonely or reach out for help: 40% of callers to our 24/7 helpline are men, and #primary #reason generally/anecdotally for their call is to ask for #information/ #advice...at least to start with.... https://twitter.com/EndLonelinessUK/status/1007288038026829826 …",625303780,thesilverlineuk,0.5945
191,1007310969071120384,2018-06-14 17:17:04,2018-06-14 00:00:00,"['#lonely', '#joking']",1007310969071120385,19,Helen Wyman,3,1,13:17:04,EDT,Didn’t bother waking Stef up......#lonely #joking pic.twitter.com/kVXSWXU1No,63515916,cxhelen,-0.34
