,conversation_id,created_at,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,timezone,tweet,user_id,username,compound
10,1132667238203437056,2019-05-26 15:18:08,2019-05-26 00:00:00,"['#athletes', '#sports', '#mmj', '#pain', '#injuries']",1132667238203437062,22,Cannabis Culture,0,10,11:18:08,EDT,Over 150 Athletes Across Sports Call for World Anti-Doping Agency to Allow Medical Marijuana #athletes #sports #MMJ #pain #injuries  https://bit.ly/2HSksik  pic.twitter.com/YmFPJWLzMc,27785451,cannabisculture,0.2263
11,1132425874320633856,2019-05-25 23:19:02,2019-05-25 00:00:00,"['#pain', '#spring']",1132425874320633857,1,Boiron USA,0,0,19:19:02,EDT,Don’t let #pain ruin your #spring fun! Keep @ArnicareUSA on hand.  http://bit.ly/1ht8Gau  pic.twitter.com/Pqmu43mt9v,43492105,boironusa,0.4574
12,1132329961241681920,2019-05-25 16:57:55,2019-05-25 00:00:00,"['#opioids', '#pain']",1132329961241681921,2,André Picard,0,2,12:57:55,EDT,"How technology can help with the #opioids crisis, by @NeilD_Fraser  https://www.thespec.com/opinion-story/9358069-how-technology-can-help-with-the-opioid-crisis/#.XOlz52pGK8c.twitter … via @TheSpec #pain",252794509,picardonhealth,-0.34
13,1132262661914341376,2019-05-25 12:30:29,2019-05-25 00:00:00,"['#pain', '#metoo', '#timesup']",1132262661914341378,34,André Picard,10,24,08:30:29,EDT,"‘The College does not care’: How the medical watchdog @cpso_ca closed the door on sex-abuse complainants from women treated by a pain specialist, by @kahowlett @LaVjosa  https://www.theglobeandmail.com/canada/article-medical-college-investigation/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links … via @globeandmail #pain #MeToo #TimesUp",252794509,picardonhealth,-0.6597
14,1132218915290066944,2019-05-25 10:23:13,2019-05-25 00:00:00,"['#dersim', '#massacres', '#zazaki', '#pain']",1132230634817110018,5,Frederike Geerdink,1,2,06:23:13,EDT,let me share this song. it's about the #dersim #massacres. no need to know #zazaki to understand the #pain.  https://www.youtube.com/watch?v=go1YFZ28QYo …,20808463,fgeerdink,0.0
15,1132083617130270720,2019-05-25 00:39:02,2019-05-24 00:00:00,['#pain'],1132083617130270720,1,Arnicare USA,0,0,20:39:02,EDT,Arnicare Cream offers exactly what our bodies need to keep on going— moisturizing comfort and relief from muscle #pain and stiffness. Claim basis:  http://bit.ly/2rbaLmU  pic.twitter.com/JBxRP1WjsR,26522739,arnicareusa,0.6808
16,1132052914112016384,2019-05-24 22:37:01,2019-05-24 00:00:00,"['#muscle', '#pain', '#stiffness']",1132052914112016391,0,Arnicare USA,0,0,18:37:01,EDT,Arnicare can help you feel better by relieving everyday #muscle #pain & #stiffness. Claim basis:  http://www.arnicare.com  pic.twitter.com/xhBgza2Jbt,26522739,arnicareusa,0.7964
17,1131960354764812288,2019-05-24 16:29:14,2019-05-24 00:00:00,['#pain'],1131960354764812288,6,Travis Lupick,0,3,12:29:14,EDT,"'How The Brain Shapes #Pain And Links Ouch With Emotion'  https://n.pr/2wcsayb  ""Pain is really a danger signal. But once pain becomes chronic, once it's ongoing, these pain signals no longer serve a useful purpose...""",17058103,tlupick,-0.9168
18,1131938399173140480,2019-05-24 15:01:59,2019-05-24 00:00:00,"['#health', '#acquisition', '#patients', '#healthcare', '#diabetes', '#mentalhealth', '#pain', '#digitalhealth']",1131938399173140480,0,MediaRadar,0,0,11:01:59,EDT,"Leading digital #health platform @RemHealthMedia, announces #acquisition of Vertical Health, a premium publisher serving #patients and #healthcare professionals in the #diabetes, #mentalhealth, back pain and #pain management areas. #digitalhealth  https://hubs.ly/H0j0RlX0  by @peHUB",16581061,mediaradar,-0.5106
19,1131905644808888320,2019-05-24 12:51:50,2019-05-24 00:00:00,"['#americans', '#realnews', '#q', '#pain', '#truth']",1131905644808888322,5,Woman Outside The Matrix,3,3,08:51:50,EDT,Patriots and all #Americans read and watch these important reports daily at @X22Report  and @Area17GZ ! #REALNEWS #Q #Pain #Truth also found on their YouTube channels!,337883118,bigrichtexaspam,0.3365
20,1131816903616413696,2019-05-24 06:59:12,2019-05-24 00:00:00,"['#caregiver', '#pain', '#insomnia', '#autismparents']",1131816903616413696,3,MyAutismTeam,0,0,02:59:12,EDT,"Being a #caregiver is hard enough, but living with #Pain or #Insomnia as well can be downright miserable. Find the strength to face tomorrow by connecting other #autismparents on MyAutismTeam:  https://www.myautismteam.com/?utm_source=FBsocial%26utm_medium=PAINSOMNIAscream%26utm_campaign=PAINSOMNIAscream … pic.twitter.com/H60E79bQ5v",219418616,myautismteam,0.3506
21,1131784380156915712,2019-05-24 04:49:58,2019-05-24 00:00:00,"['#cannabis', '#cbd', '#pain', '#anxiety', '#research', '#cdnpoli']",1131784380156915712,1,Antonia Zerbisias,0,0,00:49:58,EDT,It would be super cool if we became the global leader in cannabis research! Government of Canada invests in new cannabis research and public awareness programs -  http://Canada.ca   https://www.canada.ca/en/institutes-health-research/news/2019/05/government-of-canada-invests-in-new-cannabis-research-and-public-awareness-programs.html … #cannabis #CBD #pain #anxiety #research #cdnpoli,10085872,antoniaz,0.7574
22,1131738183115272192,2019-05-24 01:46:24,2019-05-23 00:00:00,"['#cbd', '#cbdlife', '#cbdoil', '#bebodykind', '#injury', '#pain', '#healthandwellness']",1131738183115272192,7,Rachele Brooke Smith,0,3,21:46:24,EDT,Searching for the highest quality CBD products? 🚨 Click here to learn more 👉  http://bit.ly/HighQualityCBDproducts … and please let me know if you have any questions 🙏❤️ #cbd #CBDlife #CBDoil #BeBodyKind #injury #pain #HealthAndWellness pic.twitter.com/ivmcY7TcVZ,221883848,rachelebsmith,0.3744
23,1131717954956087296,2019-05-24 00:26:01,2019-05-23 00:00:00,"['#pain', '#bruises']",1131717954956087302,0,Arnicare USA,0,0,20:26:01,EDT,Massage your muscle #pain & stiffness away with @BoironUSA Arnicare Cream. Helps heal #bruises too! Claim basis:  http://www.arnicare.com  pic.twitter.com/lCq4dUwH7e,26522739,arnicareusa,0.4389
24,1131662090274578432,2019-05-23 20:44:02,2019-05-23 00:00:00,['#pain'],1131662090274578433,0,Arnicare USA,0,0,16:44:02,EDT,Dance through life without #pain.  https://bit.ly/2OHgECI ,26522739,arnicareusa,0.0
25,1131284061530542080,2019-05-22 19:41:53,2019-05-22 00:00:00,"['#nfl', '#pain', '#mmj', '#athletes', '#sports']",1131284061530542082,42,Cannabis Culture,1,14,15:41:53,EDT,NFL and NFL Players Association Announce Intent to Study Cannabis for Pain Management #NFL #pain #MMJ #athletes #sports  https://bit.ly/2Qibj6g  pic.twitter.com/u6IDDQgTUx,27785451,cannabisculture,-0.5106
26,1131265091880595456,2019-05-22 18:26:30,2019-05-22 00:00:00,"['#hystericalwomen', '#womenshealth', '#vagina', '#vulva', '#gynaehealth', '#womenspain', '#genderpaingap', '#pain', '#hysteroscopy', '#endo']",1131265091880595462,2,Sarah Graham,0,0,14:26:30,EDT,"For #HystericalWomen I spoke to the lovely @lynnenright about vaginas, pain and women’s health. Read our Q&A at  http://hystericalwomen.co.uk  (link on my profile). #womenshealth #vagina #vulva #gynaehealth #womenspain #genderpaingap #pain #hysteroscopy #endo…  http://bit.ly/2QdT81R  pic.twitter.com/4dcXQKh2cU",25202407,sarahgraham7,0.128
27,1131215143952670720,2019-05-22 15:08:01,2019-05-22 00:00:00,"['#pain', '#bruising']",1131215143952670721,0,Arnicare USA,0,0,11:08:01,EDT,"Arnica montana aka Leopard’s bane, helps relieve muscle #pain & #bruising. Claim basis:  http://bit.ly/129r66f  pic.twitter.com/jk0l1E4G02",26522739,arnicareusa,0.6249
28,1131017588673253376,2019-05-22 02:03:01,2019-05-21 00:00:00,['#pain'],1131017588673253377,10,Medscape,0,4,22:03:01,EDT,Targeted muscle reinnervation reduces limb #pain after amputation.  http://ms.spr.ly/6015Ty5cN  pic.twitter.com/NYFHJHKe2K,16892009,medscape,0.0
29,1130978331502043136,2019-05-21 23:27:01,2019-05-21 00:00:00,"['#pain', '#bruises']",1130978331502043137,0,Arnicare USA,0,0,19:27:01,EDT,Massage your muscle #pain & stiffness away with @BoironUSA Arnicare Cream. Helps heal #bruises too! Claim basis:  http://www.arnicare.com  pic.twitter.com/L4pCHz21h2,26522739,arnicareusa,0.4389
30,1130918738218377216,2019-05-21 19:30:13,2019-05-21 00:00:00,"['#impacttheory', '#tuesdaymotivation', '#techtuesday', '#perception', '#innerengineering', '#pain', '#suffering', '#humanpotential', '#qotd', '#sadhguruquotes']",1130918738218377220,46,Isha USA,0,28,15:30:13,EDT,"WATCH:  http://bit.ly/2w8mCF8   .@TomBilyeu and I discuss family, Human Society and one’s path to self-fulfillment on #ImpactTheory #TuesdayMotivation #TechTuesday #Perception #InnerEngineering #Pain #Suffering #HumanPotential #QOTD #SadhguruQuotes pic.twitter.com/qYQYYVUJLW",450083100,ishausa,0.0
31,1130909374334078976,2019-05-21 18:53:00,2019-05-21 00:00:00,['#pain'],1130909374334078982,0,Boiron USA,0,0,14:53:00,EDT,When Pushing Through #Pain Isn’t the Best Option  http://bit.ly/2u0vVq3 ,43492105,boironusa,0.6369
32,1130847106887872512,2019-05-21 14:45:35,2019-05-21 00:00:00,['#pain'],1130847106887872520,3,NIH Pain Research,0,2,10:45:35,EDT,"In her recent Director's Message, @NCCIH_Director discusses the connection of the brain and body in #pain research and outlines multiple pain research initiatives underway at NCCIH.  https://twitter.com/NIH_NCCIH/status/1128720148419026946 …",1531871191,nihpainresearch,-0.5106
33,1130737898268049408,2019-05-21 07:31:37,2019-05-21 00:00:00,"['#pain', '#syndrome', '#fibromyalgia']",1130737898268049408,2,MandyCharlton,0,0,03:31:37,EDT,"""This week has not been the best week with regards to my health, if ageing is the cause then I'd quite like a refund please!""  https://lttr.ai/Cja5  #Pain #Syndrome #Fibromyalgia pic.twitter.com/vZ86BReatI",14450939,mandycharlton,-0.2185
34,1130608641890033664,2019-05-20 22:58:00,2019-05-20 00:00:00,"['#pain', '#video']",1130608641890033665,0,Arnicare USA,0,0,18:58:00,EDT,Need everyday #pain relief?  http://bit.ly/2gGJqmY  #video,26522739,arnicareusa,0.4767
35,1130600805143392256,2019-05-20 22:26:52,2019-05-20 00:00:00,"['#minimouthcarematters', '#liftthelip', '#toothdecay', '#sepsis', '#pain', '#development', '#dentaltweetweek', '#dentistry24']",1130600805143392256,38,@NHS / Richard,3,21,18:26:52,EDT,Who’s heard of #MiniMouthCareMatters #LiftTheLip campaign ? This fantastic initiative helps allied health care professionals to identify kids who may have #toothdecay in hospital and who risk #sepsis #pain and compromise #development. #DentalTweetWeek #Dentistry24 pic.twitter.com/G40xq0pH2x,753261781137719300,nhs,0.8074
36,1130472245892198400,2019-05-20 13:56:01,2019-05-20 00:00:00,"['#arnica', '#pain']",1130472245892198400,0,Arnicare USA,0,1,09:56:01,EDT,#Arnica montana relieves #pain from muscle overexertion. Claim basis:  http://bit.ly/1QC25cn  pic.twitter.com/p3lVmzztpU,26522739,arnicareusa,0.3612
37,1130471893327339520,2019-05-20 13:54:37,2019-05-20 00:00:00,"['#gabapentin', '#pain', '#chronicpain']",1130471893327339520,10,André Picard,1,6,09:54:37,EDT,"Millions Take #Gabapentin Off-Label for #Pain. But There’s Scant Evidence It Works, by Jane Brody   https://nyti.ms/2VyRBEp  via @nytimeswell #chronicpain",252794509,picardonhealth,0.0
38,1130435527948283904,2019-05-20 11:30:06,2019-05-20 00:00:00,"['#pedroalmodóvar', '#pain', '#dolorygloria', '#antoniabanderas', '#penelopecruz', '#cannes2019']",1130435527948283904,8,Pathé UK,0,1,07:30:06,EDT,"Have a read of this first look, 4 star Cannes review of Pedro Almodóvar’s upcoming PAIN & GLORY #PedroAlmodóvar #Pain&Glory #DoloryGloria #AntoniaBanderas #PenelopeCruz #Cannes2019 : https://www.theguardian.com/film/2019/may/17/pain-and-glory-review …",142226427,patheuk,0.0516
39,1130152893192003584,2019-05-19 16:47:01,2019-05-19 00:00:00,"['#pain', '#boiron', '#homeopathic']",1130152893192003584,0,Arnicare USA,0,1,12:47:01,EDT,Which #pain medicine is right for you? Download our FREE #Boiron #homeopathic medicine finder app to find out.  http://bit.ly/WGEcMk  pic.twitter.com/LFmuZoe3dX,26522739,arnicareusa,0.6166
40,1129889162184843264,2019-05-18 23:19:03,2019-05-18 00:00:00,"['#pain', '#spring']",1129889162184843264,1,Boiron USA,0,0,19:19:03,EDT,Don’t let #pain ruin your #spring fun! Keep @ArnicareUSA on hand.  http://bit.ly/1ht8Gau  pic.twitter.com/2e4nTpTqD0,43492105,boironusa,0.4574
41,1129786222187110400,2019-05-18 16:30:00,2019-05-18 00:00:00,"['#pedroalmodovar', '#pain', '#jessicahausner', '#tantalising', '#mna_english', '#mna']",1129786222187110401,1,M N A,0,0,12:30:00,EDT,"#PedroAlmodovar recaptures the emotional heft of his finest work with the self-referential “#Pain and Glory”, while #JessicaHausner's sci-fi outing ""Little Joe"" doesn't live up to its #tantalising premise .  #MNA_English #MNA pic.twitter.com/AjFx2GEhWs",1027549756661358593,mnaen,0.1531
42,1129779183285088256,2019-05-18 16:02:02,2019-05-18 00:00:00,"['#pain', '#endometriosis', '#nichd', '#nwhw']",1129779183285088258,0,NICHD News & Info,0,1,12:02:02,EDT,"Last year, the @US_FDA approved the first pill for treating #pain associated with #endometriosis. The pill was developed in part through #NICHD research.  http://bit.ly/2CnfoAR  #NWHW pic.twitter.com/WqGp1WaNdV",378740424,nichd_nih,0.4215
43,1129546900682809344,2019-05-18 00:39:01,2019-05-17 00:00:00,['#pain'],1129546900682809349,1,Arnicare USA,0,0,20:39:01,EDT,Arnicare Cream offers exactly what our bodies need to keep on going— moisturizing comfort and relief from muscle #pain and stiffness. Claim basis:  http://bit.ly/2rbaLmU  pic.twitter.com/KxtpZwq6i0,26522739,arnicareusa,0.6808
44,1129516198599770112,2019-05-17 22:37:01,2019-05-17 00:00:00,"['#muscle', '#pain', '#stiffness']",1129516198599770112,1,Arnicare USA,0,1,18:37:01,EDT,Arnicare can help you feel better by relieving everyday #muscle #pain & #stiffness. Claim basis:  http://www.arnicare.com  pic.twitter.com/ktnynAZTcK,26522739,arnicareusa,0.7964
45,1129433523117412352,2019-05-17 17:08:30,2019-05-17 00:00:00,"['#nih', '#pain']",1129433523117412352,8,NIH NCCIH,0,4,13:08:30,EDT,Read about NCCIH and #NIH initiatives focused on exploring pressing research questions about #pain in this new message from @NCCIH_Director Dr. Helene Langevin. https://go.usa.gov/xmyzM ,67324224,nih_nccih,0.3818
46,1129371077606563840,2019-05-17 13:00:22,2019-05-17 00:00:00,"['#quickstat', '#pain', '#income']",1129371077606563841,0,NCHS,0,0,09:00:22,EDT,#QUICKSTAT The % of adults in the U.S. who report having a lot of #pain on most or every day decreased from 71.4% among those at the lowest #income level to 44.1% among those at the highest income level https://go.usa.gov/xmdx8 ,109375152,nchstats,-0.3818
47,1129280160354709504,2019-05-17 06:59:05,2019-05-17 00:00:00,"['#caregiver', '#pain', '#insomnia', '#autismparents']",1129280160354709505,6,MyAutismTeam,1,2,02:59:05,EDT,"Being a #caregiver is hard enough, but living with #Pain or #Insomnia as well can be downright miserable. Find the strength to face tomorrow by connecting other #autismparents on MyAutismTeam:  https://www.myautismteam.com/?utm_source=FBsocial%26utm_medium=PAINSOMNIAscream%26utm_campaign=PAINSOMNIAscream … pic.twitter.com/5vXFH2YTxD",219418616,myautismteam,0.3506
48,1129181241897623552,2019-05-17 00:26:01,2019-05-16 00:00:00,"['#pain', '#bruises']",1129181241897623552,0,Arnicare USA,0,0,20:26:01,EDT,Massage your muscle #pain & stiffness away with @BoironUSA Arnicare Cream. Helps heal #bruises too! Claim basis:  http://www.arnicare.com  pic.twitter.com/W4OwvV7tMC,26522739,arnicareusa,0.4389
49,1129125368542179328,2019-05-16 20:44:00,2019-05-16 00:00:00,['#pain'],1129125368542179329,0,Arnicare USA,0,1,16:44:00,EDT,Dance through life without #pain.  https://bit.ly/2OHgECI ,26522739,arnicareusa,0.0
50,1129084352808329216,2019-05-16 18:01:01,2019-05-16 00:00:00,"['#cancer', '#medicalmarijuana', '#pain', '#cannabis', '#mmj', '#marijuanaresearch']",1129084352808329217,13,MedicalMarijuanaInc,2,9,14:01:01,EDT,"New research suggests that patients with #cancer are increasingly turning to #medicalmarijuana for #pain management. In the study, 40% of patients reported using #cannabis for symptom relief. Read more about the study's findings:  http://ow.ly/h0ep50ufbo3  #mmj #marijuanaresearch pic.twitter.com/B1mIotv0mk",846171852,mjna_inc,0.4767
51,1129059099881160704,2019-05-16 16:20:40,2019-05-16 00:00:00,['#pain'],1129059099881160704,25,Phys.org,2,15,12:20:40,EDT,Chemists ID possible addiction-free #pain reliever @uva https://phys.org/news/2019-05-chemists-id-addiction-free-pain-reliever.html …,17248121,physorg_com,0.3612
52,1129001143269380096,2019-05-16 12:30:23,2019-05-16 00:00:00,"['#video', '#yoga', '#knee', '#pain']",1129001143269380096,3,Gulf News TV,0,1,08:30:23,EDT,#Video: #yoga for #Knee #pain : Yoga With Nerry:  https://gn24.ae/80775070aaa9000  @GulfNewsTabloid @gulf_news pic.twitter.com/t0EgsE8SDd,311375894,gulfnewstv,0.0
53,1128722071830376448,2019-05-15 18:01:27,2019-05-15 00:00:00,['#pain'],1128722073524871169,4,Helene Langevin,0,1,14:01:27,EDT,"In my new Director’s Message, I discuss the value of a cross-disciplinary “whole person” approach to #pain and explain the multiple ways in which @NIH_NCCIH contributes to pain research.  https://go.usa.gov/xmyzM ",1082360517539303431,nccih_director,-0.2263
54,1128722071830376448,2019-05-15 18:01:27,2019-05-15 00:00:00,['#pain'],1128722071830376449,2,Helene Langevin,1,1,14:01:27,EDT,"Our brains and bodies interact in complex ways, and these connections may play important roles in chronic #pain. Research directed at the interfaces between brain and body can help us understand and manage pain more comprehensively.  https://twitter.com/NIH_NCCIH/status/1128720148419026946 …",1082360517539303431,nccih_director,0.3818
55,1128720148419026944,2019-05-15 17:53:48,2019-05-15 00:00:00,['#pain'],1128720148419026946,13,NIH NCCIH,0,4,13:53:48,EDT,"In her new Director’s Message, @NCCIH_Director gives her perspectives on reconnecting the brain and body in #pain research and discusses NCCIH’s roles in pain research initiatives.  https://go.usa.gov/xmyzM ",67324224,nih_nccih,-0.5106
56,1128707151227002880,2019-05-15 17:02:09,2019-05-15 00:00:00,"['#samrockwell', '#art', '#process', '#create', '#pain']",1128707151227002880,16,Beth Grant,0,1,13:02:09,EDT,.@Lin_Manuel @Lin_Manuel Every single detail. Every single moment. @FosseVerdonFX @RealMichelleW #samrockwell  Cast. Costumes. Hair/Makeup. Production design. Absolutely thrilling to watch. I can’t get over it. #Art #Process #Create #Pain  pic.twitter.com/E5BJ8x3K4v,68072153,bethgrantactor,0.5256
57,1128702863688044544,2019-05-15 16:45:07,2019-05-15 00:00:00,"['#pain', '#opioid', '#ncatsaspire', '#healinitiative']",1128702863688044546,6,NINDSfunding,0,1,12:45:07,EDT,"Are you a chemist who wants to develop innovations in treating #pain, #opioid use disorder, and overdoses? Participate in the @ncats_nih_gov #NCATSASPIRE Design Challenges! #HEALInitiative  http://ncats.nih.gov/aspire/challenges … pic.twitter.com/aHIjpSU2CQ",65395081,nindsfunding,-0.4003
58,1128678428176257024,2019-05-15 15:08:01,2019-05-15 00:00:00,"['#pain', '#bruising']",1128678428176257024,0,Arnicare USA,0,0,11:08:01,EDT,"Arnica montana aka Leopard’s bane, helps relieve muscle #pain & #bruising. Claim basis:  http://bit.ly/129r66f  pic.twitter.com/YRugxk64Pp",26522739,arnicareusa,0.6249
59,1128642293496520704,2019-05-15 12:44:26,2019-05-15 00:00:00,"['#safmlifehappens', '#brokenness', '#pain', '#healing', '#brokenspirit', '#heal']",1128642293496520704,9,SAfmRadio 📻,0,2,08:44:26,EDT,"What is brokenness, can we grow from it, how do we handle it and more importantly how do we heal from it? We talk to Life in Recovery Coach about it now on #SAfmLifeHappens with @AyandaAllieP #brokenness #pain #healing #brokenspirit #heal",84503659,safmradio,0.3804
60,1128626622863695872,2019-05-15 11:42:10,2019-05-15 00:00:00,"['#tramadol', '#pain', '#opioids']",1128626622863695874,38,André Picard,14,28,07:42:10,EDT,'There really is no safe opioid': Study finds #tramadol isn't a less addictive painkiller  https://www.cbc.ca/news/health/opioids-tramadol-1.5134762?__vfz=medium%3Dsharebar … via @cbchealth #pain #opioids,252794509,picardonhealth,0.1742
61,1128441617118040064,2019-05-14 23:27:01,2019-05-14 00:00:00,"['#pain', '#bruises']",1128441617118040067,0,Arnicare USA,0,1,19:27:01,EDT,Massage your muscle #pain & stiffness away with @BoironUSA Arnicare Cream. Helps heal #bruises too! Claim basis:  http://www.arnicare.com  pic.twitter.com/tLqFhmoWO7,26522739,arnicareusa,0.4389
62,1128372660642226176,2019-05-14 18:53:01,2019-05-14 00:00:00,['#pain'],1128372660642226176,2,Boiron USA,0,0,14:53:01,EDT,When Pushing Through #Pain Isn’t the Best Option  http://bit.ly/2u0vVq3 ,43492105,boironusa,0.6369
63,1128341784143310848,2019-05-14 16:50:19,2019-05-14 00:00:00,"['#pain', '#rheumatoidarthritis', '#chronicpain', '#jointpain', '#warrior', '#rawarrior', '#arthritis', '#keepmoving']",1128341784143310852,6,Michael Kuluva,0,1,12:50:19,EDT,I like to push through the #pain! #rheumatoidarthritis #chronicpain #jointpain #warrior #rawarrior #arthritis #keepmoving pic.twitter.com/EOEHeuFFTm,118284405,michaelkuluva,0.4199
64,1128334660868694016,2019-05-14 16:22:01,2019-05-14 00:00:00,"['#cbd', '#europe', '#mmj', '#pain', '#women', '#tampon', '#business', '#industry', '#company', '#product', '#health']",1128334660868694017,16,Cannabis Culture,1,3,12:22:01,EDT,Cannabis Tampon Startup Daye Proves Europe’s CBD Market Is Flying High #CBD #Europe #MMJ #pain #women #tampon #business #industry #company #product #Health  https://bit.ly/2JkfDS0  pic.twitter.com/ujoammgWeY,27785451,cannabisculture,0.0
65,1128292376022269952,2019-05-14 15:25:19,2019-05-14 00:00:00,['#pain'],1128320391305469953,0,Woman Outside The Matrix,0,0,11:25:19,EDT,Not for long! #pain,337883118,bigrichtexaspam,0.0
66,1128317174131625984,2019-05-14 15:12:32,2019-05-14 00:00:00,"['#pain', '#syndrome', '#fibromyalgia']",1128317174131625984,1,MandyCharlton,1,0,11:12:32,EDT,"Why I'll never give up, no matter what life throws at me  https://lttr.ai/CLgg  #Pain #Syndrome #Fibromyalgia pic.twitter.com/B8T3cLqNUH",14450939,mandycharlton,0.2472
67,1128294247713640448,2019-05-14 13:41:26,2019-05-14 00:00:00,"['#tuesdaywisdom', '#secret', '#hurt', '#pain', '#live', '#learn']",1128294247713640449,0,Jorge Luis Lopez Esq,0,0,09:41:26,EDT,"#TuesdayWisdom RT @jcase59: ( ~ _ * ) When inward tenderness finds the #secret #hurt, #pain itself will...... 💛🧡💚💙💜❤️❤️💜💙💚🧡💛😎#Live #Learn…  https://twitter.com/i/web/status/1128291540609036289 …",92677101,lopezgovlaw,0.4215
68,1128102817166761984,2019-05-14 01:00:45,2019-05-13 00:00:00,"['#pain', '#management', '#nurse']",1128102817166761984,3,NurseGroups,0,0,21:00:45,EDT,A Complete Guide On How To Become A #Pain #Management #Nurse http://ow.ly/tiIX50u4j3y ,64031011,nursegroups,0.0
69,1128071927254474752,2019-05-13 22:58:00,2019-05-13 00:00:00,"['#pain', '#video']",1128071927254474753,1,Arnicare USA,0,0,18:58:00,EDT,Need everyday #pain relief?  http://bit.ly/2gGJqmY  #video,26522739,arnicareusa,0.4767
